county_fips,DEMOCRAT,REPUBLICAN,TOTAL,dem_percent,rep_percent,dem_lead,dem_percentage_pts_lead
31141,3260.0,12186.0,15673,20.80010208639061,77.75154724685765,-8926.0,-56.951445160467046
31143,530.0,2291.0,2879,18.409169850642584,79.57624175060785,-1761.0,-61.167071899965265
31145,811.0,4525.0,5452,14.87527512839325,82.99706529713866,-3714.0,-68.1217901687454
31147,996.0,3073.0,4126,24.139602520601066,74.47891420261755,-2077.0,-50.33931168201648
31149,84.0,744.0,841,9.988109393579073,88.46611177170035,-660.0,-78.47800237812129
31151,1986.0,3631.0,5770,34.41941074523397,62.92894280762565,-1645.0,-28.509532062391685
31153,41206.0,51979.0,95673,43.06962256854076,54.32985272751978,-10773.0,-11.26023015897902
31155,3331.0,9108.0,12735,26.156262269336473,71.51943462897526,-5777.0,-45.36317235963879
31157,4196.0,10952.0,15469,27.12521817829207,70.79966384381666,-6756.0,-43.67444566552459
31159,2438.0,6490.0,9142,26.668125136731568,70.99103040910086,-4052.0,-44.32290527236929
31161,340.0,2292.0,2672,12.724550898203592,85.77844311377245,-1952.0,-73.05389221556887
31163,343.0,1322.0,1698,20.200235571260308,77.85630153121319,-979.0,-57.65606595995288
31165,72.0,642.0,729,9.876543209876543,88.06584362139918,-570.0,-78.18930041152264
31167,532.0,2561.0,3161,16.83011705156596,81.01866497943689,-2029.0,-64.18854792787093
31169,624.0,2308.0,2980,20.93959731543624,77.4496644295302,-1684.0,-56.51006711409396
31171,45.0,377.0,427,10.53864168618267,88.2903981264637,-332.0,-77.75175644028103
31173,1122.0,1180.0,2325,48.25806451612903,50.75268817204301,-58.0,-2.4946236559139763
31175,412.0,1901.0,2340,17.60683760683761,81.23931623931624,-1489.0,-63.63247863247863
31177,3554.0,8583.0,12413,28.631273664706356,69.14525094658825,-5029.0,-40.51397728188189
31179,1022.0,3055.0,4200,24.333333333333332,72.73809523809524,-2033.0,-48.40476190476191
31181,335.0,1511.0,1876,17.857142857142858,80.54371002132196,-1176.0,-62.686567164179095
31183,59.0,438.0,502,11.752988047808765,87.25099601593625,-379.0,-75.49800796812748
31185,1630.0,5337.0,7143,22.819543609127816,74.7165056698866,-3707.0,-51.89696206075878
32001,3048.0,9367.0,12881,23.66275910255415,72.71950935486375,-6319.0,-49.0567502523096
32003,521777.0,430809.0,972308,53.66375675197571,44.30787363674885,90968.0,9.35588311522686
32005,11570.0,21623.0,34117,33.91271213764399,63.37896063546033,-10053.0,-29.466248497816338
32007,4555.0,16734.0,21957,20.74509268114952,76.21259734936467,-12179.0,-55.467504668215156
32009,72.0,395.0,480,15.0,82.29166666666667,-323.0,-67.29166666666667
32011,104.0,887.0,1008,10.317460317460318,87.99603174603175,-783.0,-77.67857142857143
32013,1689.0,5877.0,7771,21.734654484622315,75.62733238965384,-4188.0,-53.89267790503153
32015,496.0,2198.0,2765,17.93851717902351,79.49367088607595,-1702.0,-61.55515370705244
32017,330.0,2067.0,2446,13.491414554374488,84.50531479967293,-1737.0,-71.01390024529844
32019,8472.0,20906.0,30229,28.026067683350426,69.1587548380694,-12434.0,-41.13268715471897
32021,824.0,1420.0,2327,35.41039965620971,61.02277610657499,-596.0,-25.612376450365275
32023,7287.0,17527.0,25376,28.71610970996217,69.06919924337957,-10240.0,-40.3530895334174
32027,547.0,1731.0,2320,23.57758620689655,74.61206896551724,-1184.0,-51.03448275862068
32029,900.0,1901.0,2868,31.380753138075313,66.28312412831241,-1001.0,-34.902370990237095
32031,128052.0,116653.0,251956,50.82315959929512,46.298956960739176,11399.0,4.524202638555941
32033,856.0,3400.0,4363,19.61952784781114,77.92803117121247,-2544.0,-58.308503323401325
32510,12735.0,16113.0,29739,42.82255623928175,54.181377988499946,-3378.0,-11.358821749218194
33001,16894.0,20899.0,38391,44.005105363236176,54.43723789429814,-4005.0,-10.432132531061967
33003,16649.0,16150.0,33221,50.1158905511574,48.61382860239006,499.0,1.5020619487673414
33005,25522.0,17898.0,44220,57.715965626413386,40.474898236092265,7624.0,17.24106739032112
33007,7640.0,8617.0,16515,46.2609748713291,52.17680896155011,-977.0,-5.915834090221011
33009,33180.0,19905.0,53966,61.48315606122373,36.884334581032505,13275.0,24.598821480191226
33011,122344.0,104625.0,230941,52.97630130639428,45.30377888724826,17719.0,7.67252241914602
33013,48533.0,39711.0,89805,54.042647959467736,44.21914147319192,8822.0,9.823506486275818
33015,100064.0,95858.0,198798,50.334510407549374,48.21879495769575,4206.0,2.1157154498536244
33017,41721.0,30489.0,73596,56.68922224033915,41.42752323495842,11232.0,15.261699005380727
33019,12390.0,11508.0,24380,50.820344544708774,47.20262510254307,882.0,3.6177194421657077
34001,73808.0,64438.0,140031,52.70832887003592,46.01695338889246,9370.0,6.69137548114346
34003,285967.0,204417.0,495849,57.67219455923073,41.22565539105655,81550.0,16.446539168174183
34005,154595.0,103345.0,261497,59.11922507715194,39.52052987223563,51250.0,19.59869520491631
34007,175065.0,86207.0,264616,66.15813102760227,32.57815098104423,88858.0,33.579980046558035
34009,23941.0,33158.0,57714,41.48213605017847,57.45226461517136,-9217.0,-15.97012856499289
34011,32742.0,28952.0,62408,52.46442763748237,46.39148827073452,3790.0,6.072939366747853
34013,266820.0,75475.0,345311,77.26947592170536,21.85710851956642,191345.0,55.41236740213894
34015,86702.0,83340.0,172654,50.21719740058151,48.269950305234744,3362.0,1.9472470953467678
34017,181452.0,65698.0,249850,72.62437462477486,26.294976986191713,115754.0,46.329397638583146
34019,39457.0,43153.0,84242,46.83768191638375,51.22504214049999,-3696.0,-4.387360224116236
34021,122532.0,51641.0,176604,69.38234694570905,29.241127041290117,70891.0,40.14121990441893
34023,226250.0,143467.0,374362,60.43615537901817,38.323066977951825,82783.0,22.113088401066342
34025,181291.0,191808.0,378151,47.941430804096775,50.72259494223207,-10517.0,-2.7811641381352956
34027,153881.0,141134.0,299322,51.40985293429818,47.151228442947726,12747.0,4.258624491350453
34029,119456.0,217740.0,341516,34.97815622108481,63.75689572377282,-98284.0,-28.778739502688012
34031,129097.0,92009.0,223707,57.70807350686389,41.12924494986746,37088.0,16.578828556996427
34033,14479.0,18827.0,33922,42.68321443311125,55.50085490242321,-4348.0,-12.817640469311954
34035,111173.0,71996.0,185859,59.81577432354634,38.73689194496904,39177.0,21.078882378577305
34037,34481.0,51698.0,87960,39.20077307867212,58.77444292860391,-17217.0,-19.57366984993179
34039,170245.0,80002.0,252991,67.29290765284141,31.62246878347451,90243.0,35.6704388693669
34041,24901.0,34769.0,60787,40.9643509302976,57.19808511688355,-9868.0,-16.23373418658595
35001,193757.0,116135.0,317590,61.008533014263676,36.567587140653046,77622.0,24.44094587361063
35003,595.0,1698.0,2326,25.580395528804814,73.00085984522786,-1103.0,-47.42046431642305
35005,6381.0,15656.0,22443,28.43202780376955,69.75894488259145,-9275.0,-41.3269170788219
35006,4745.0,3975.0,8903,53.29664158148938,44.64787150398742,770.0,8.648770077501965
35007,2611.0,3271.0,6016,43.400930851063826,54.371675531914896,-660.0,-10.97074468085107
35009,4307.0,10444.0,15101,28.521289980795974,69.1609827163764,-6137.0,-40.639692735580425
35011,231.0,656.0,901,25.638179800221977,72.8079911209767,-425.0,-47.16981132075472
35013,47957.0,32802.0,82641,58.030517539719995,39.69216248593313,15155.0,18.338355053786863
35015,5424.0,17454.0,23222,23.357161312548445,75.1614847988976,-12030.0,-51.80432348634916
35017,7590.0,6553.0,14435,52.58053342570142,45.39660547280914,1037.0,7.183927952892276
35019,1234.0,917.0,2189,56.37277295568753,41.891274554591135,317.0,14.481498401096395
35021,179.0,319.0,505,35.445544554455445,63.16831683168317,-140.0,-27.722772277227726
35023,823.0,1120.0,1974,41.6919959473151,56.737588652482266,-297.0,-15.045592705167167
35025,4061.0,16531.0,20918,19.413901902667558,79.02763170475188,-12470.0,-59.61372980208432
35027,3194.0,6942.0,10306,30.991655346400155,67.35882010479332,-3748.0,-36.36716475839317
35028,7554.0,4278.0,12293,61.44960546652567,34.8002928495892,3276.0,26.64931261693647
35029,3563.0,4408.0,8103,43.97136862890287,54.39960508453659,-845.0,-10.428236455633716
35031,18029.0,7801.0,26486,68.06992373329307,29.453296080948427,10228.0,38.61662765234464
35033,1745.0,903.0,2686,64.96649292628443,33.61876396128071,842.0,31.347728965003718
35035,8485.0,14521.0,23571,35.997624199227864,61.60536252174282,-6036.0,-25.607738322514955
35037,1170.0,2634.0,3873,30.209140201394266,68.00929512006196,-1464.0,-37.8001549186677
35039,10990.0,5408.0,16628,66.0933365407746,32.52345441424104,5582.0,33.569882126533564
35041,1802.0,4634.0,6608,27.269975786924938,70.12711864406779,-2832.0,-42.857142857142854
35043,40588.0,34174.0,76562,53.013244168125176,44.635720070008624,6414.0,8.377524098116552
35045,18083.0,32874.0,52294,34.57949286725054,62.863808467510616,-14791.0,-28.284315600260072
35047,7888.0,3421.0,11531,68.40690313069118,29.66785187754748,4467.0,38.7390512531437
35049,62530.0,18329.0,82227,76.04558113515026,22.290731754776413,44201.0,53.75484938037384
35051,2265.0,3542.0,5945,38.09924306139613,59.579478553406226,-1277.0,-21.480235492010095
35053,3722.0,3255.0,7160,51.98324022346369,45.460893854748605,467.0,6.522346368715084
35055,13121.0,3715.0,17181,76.36924509632733,21.622722775158607,9406.0,54.746522321168726
35057,2344.0,4772.0,7281,32.19338003021563,65.54044774069496,-2428.0,-33.34706771047933
35059,383.0,1388.0,1789,21.40860816098379,77.58524315259922,-1005.0,-56.17663499161543
35061,14263.0,17364.0,32277,44.18936084518388,53.796821265916904,-3101.0,-9.607460420733027
36000,107660.0,26393.0,136645,78.78810055252661,19.315013355775914,81267.0,59.4730871967507
36001,99474.0,51081.0,154727,64.29000756170545,33.013630458808095,48393.0,31.276377102897357
36003,6048.0,14135.0,20895,28.944723618090453,67.64776262263699,-8087.0,-38.70303900454654
36005,355374.0,67740.0,432399,82.18659155085928,15.666086184288122,287634.0,66.52050536657116
36007,47010.0,43800.0,93494,50.281301473891375,46.84792607012215,3210.0,3.433375403769226
36009,11879.0,22155.0,35018,33.92255411502656,63.26746244788394,-10276.0,-29.344908332857386
36011,16149.0,19512.0,36760,43.930903155603914,53.07943416757345,-3363.0,-9.148531011969538
36013,23087.0,34853.0,59770,38.6264012046177,58.31186213819642,-11766.0,-19.685460933578717
36015,16636.0,21922.0,39711,41.892674573795674,55.203847800357586,-5286.0,-13.311173226561912
36017,8290.0,13482.0,22417,36.98086273810055,60.14185662666726,-5192.0,-23.160993888566715
36019,18364.0,16514.0,35637,51.530712461767266,46.33947863175913,1850.0,5.191233830008137
36021,20386.0,14464.0,35781,56.9743718733406,40.42368854978899,5922.0,16.55068332355161
36023,10369.0,10789.0,21892,47.364334003288874,49.28284304768865,-420.0,-1.9185090443997765
36025,9143.0,13387.0,23074,39.62468579353385,58.01768223975037,-4244.0,-18.39299644621652
36027,81443.0,66872.0,151889,53.62007781998697,44.02688805640962,14571.0,9.59318976357735
36029,267174.0,197527.0,476787,56.03634327278218,41.428772177093755,69647.0,14.607571095688428
36031,9947.0,8976.0,19470,51.088854648176685,46.101694915254235,971.0,4.98715973292245
36033,9253.0,9668.0,19420,47.646755921730175,49.783728115345006,-415.0,-2.136972193614831
36035,7931.0,15378.0,24072,32.94699235626454,63.88334995014955,-7447.0,-30.936357593885013
36037,9625.0,18876.0,29431,32.70361183785804,64.13645475858789,-9251.0,-31.432842920729847
36039,10346.0,14271.0,25320,40.8609794628752,56.36255924170616,-3925.0,-15.501579778830958
36041,1178.0,2225.0,3489,33.76325594726283,63.77185439954142,-1047.0,-30.00859845227859
36043,9937.0,18870.0,29560,33.61637347767253,63.836265223274694,-8933.0,-30.219891745602162
36045,17307.0,25629.0,44129,39.21910761630674,58.07745473498153,-8322.0,-18.858347118674793
36047,703310.0,202772.0,920380,76.41517634020731,22.03133488341772,500538.0,54.38384145678959
36049,3824.0,8894.0,13036,29.334151580239336,68.22644983123658,-5070.0,-38.89229825099724
36051,12477.0,18182.0,31656,39.41432903714936,57.43618903209502,-5705.0,-18.021859994945665
36053,14807.0,18408.0,34266,43.21193019319442,53.720889511469096,-3601.0,-10.508959318274677
36055,225746.0,145661.0,383499,58.864821029520286,37.98210686338165,80085.0,20.882714166138634
36057,7977.0,12745.0,21246,37.54589099124541,59.98776240233456,-4768.0,-22.441871411089153
36059,396504.0,326716.0,738369,53.69997927865336,44.248336536338876,69788.0,9.451642742314483
36061,603040.0,85185.0,701405,85.97600530364055,12.144909146641384,517855.0,73.83109615699917
36063,46029.0,56068.0,104866,43.89315888848626,53.46632845726928,-10039.0,-9.573169568783015
36065,41567.0,57180.0,101696,40.87378067967275,56.226400251730645,-15613.0,-15.352619572057897
36067,138894.0,90619.0,235686,58.93179908861791,38.44903812699948,48275.0,20.482760961618425
36069,29025.0,29039.0,60085,48.30656569859366,48.329866023133896,-14.0,-0.023300324540237227
36071,84684.0,84996.0,173305,48.864141253858804,49.04417068174605,-312.0,-0.18002942788724852
36073,5587.0,12126.0,18314,30.506716173419242,66.21164136726001,-6539.0,-35.70492519384077
36075,21143.0,32138.0,54852,38.54554072777656,58.5903886822723,-10995.0,-20.044847954495737
36077,12975.0,14382.0,28223,45.97314247245155,50.95843815327924,-1407.0,-4.98529568082769
36079,24953.0,29283.0,55318,45.10828301818576,52.93575328102968,-4330.0,-7.827470262843924
36081,569038.0,212665.0,794498,71.62233259240426,26.767216531696743,356373.0,44.855116060707516
36083,40969.0,36500.0,79962,51.23558690377929,45.64668217403266,4469.0,5.5889047297466306
36085,90997.0,123320.0,217899,41.76109114773358,56.59502797167495,-32323.0,-14.833936823941372
36087,75802.0,73186.0,151381,50.07365521432676,48.34556516339567,2616.0,1.728090050931094
36089,19361.0,24608.0,45267,42.77067179181302,54.36189718779685,-5247.0,-11.591225395983827
36091,68471.0,61305.0,133556,51.26763305280182,45.902093503848576,7166.0,5.365539548953244
36093,42465.0,30741.0,75381,56.33382417320014,40.780833366498186,11724.0,15.552990806701956
36095,5345.0,9903.0,15810,33.80771663504111,62.63757115749526,-4558.0,-28.82985452245415
36097,3903.0,5621.0,9799,39.83059495866925,57.3629962241045,-1718.0,-17.532401265435247
36099,6914.0,8329.0,15718,43.98778470543326,52.99020231581626,-1415.0,-9.002417610382999
36101,15790.0,29474.0,46516,33.94530914094075,63.36314386447674,-13684.0,-29.41783472353599
36103,368000.0,375821.0,757877,48.556691917026114,49.588653567795305,-7821.0,-1.0319616507691904
36105,15489.0,18665.0,35132,44.08801093020608,53.12820220881248,-3176.0,-9.0401912786064
36107,9634.0,14791.0,25170,38.27572506952721,58.76440206595153,-5157.0,-20.488676996424317
36109,33619.0,11096.0,46048,73.00859972202919,24.09659485753996,22523.0,48.912004864489234
36111,57970.0,37590.0,98160,59.056642216788916,38.294621026894866,20380.0,20.76202118989405
36113,17642.0,17699.0,36394,48.47502335549816,48.631642578447,-57.0,-0.15661922294884079
36115,11565.0,15941.0,28256,40.92936013590034,56.41633635334088,-4376.0,-15.486976217440542
36117,17456.0,26204.0,45031,38.76440674202216,58.19102396127112,-8748.0,-19.42661721924896
36119,312371.0,144713.0,462265,67.57401057834792,31.305203725136014,167658.0,36.26880685321191
36121,5073.0,13898.0,19483,26.03808448390905,71.33398347277114,-8825.0,-45.29589898886209
36123,4219.0,6208.0,10788,39.10826844642195,57.545420837968116,-1989.0,-18.437152391546164
37001,9706.25,11514.0,86091,11.274407313191855,13.374220301773704,-1807.75,-2.0998129885818493
37003,1036.25,3972.0,20236,5.120824273571852,19.628385056335244,-2935.75,-14.507560782763392
37005,371.5,1131.75,6076,6.114219881500987,18.626563528637263,-760.25,-12.512343647136277
37007,1447.25,1330.25,11194,12.928801143469716,11.883598356262283,117.0,1.0452027872074332
37009,1041.0,2862.75,15814,6.582774756544834,18.102630580498293,-1821.75,-11.51985582395346
37011,547.75,1793.0,9458,5.791393529287376,18.957496299429053,-1245.25,-13.166102770141677
37013,2408.25,4109.25,26315,9.151624548736462,15.615618468554057,-1701.0,-6.463993919817595
37015,1484.75,954.25,9815,15.127356087620988,9.722363728986245,530.5,5.404992358634743
37017,1831.5,2419.0,17125,10.694890510948905,14.125547445255474,-587.5,-3.430656934306569
37019,8327.5,13962.5,90175,9.234821181036873,15.483781535902413,-5635.0,-6.24896035486554
37021,24128.75,15603.0,161569,14.93402199679394,9.657174334185395,8525.75,5.276847662608544
37023,3279.5,7754.75,44602,7.352809291063181,17.386552172548317,-4475.25,-10.033742881485136
37025,13040.5,15809.25,117227,11.12414375527822,13.486014314108525,-2768.75,-2.3618705588303044
37027,2561.25,8029.75,42829,5.980176982885428,18.748394779238367,-5468.5,-12.768217796352939
37029,384.25,1078.0,5953,6.454728708214346,18.108516714261718,-693.75,-11.653788006047371
37031,3023.25,7507.0,42695,7.08103993441855,17.58285513526174,-4483.75,-10.501815200843192
37033,1215.0,1772.25,12051,10.082150858849888,14.706248444112521,-557.25,-4.624097585262634
37035,6422.25,14147.0,83425,7.6982319448606535,16.95774647887324,-7724.75,-9.259514534012586
37037,6696.75,5296.5,48599,13.779604518611494,10.898372394493714,1400.25,2.88123212411778
37039,895.75,3157.0,16423,5.4542410034707425,19.223040857334226,-2261.25,-13.768799853863484
37041,811.75,1117.75,7784,10.42844295991778,14.35958376156218,-306.0,-3.9311408016444
37043,424.75,1278.0,6893,6.162048454954301,18.540548382416944,-853.25,-12.378499927462641
37045,4238.75,8449.5,51308,8.261382240586263,16.46819209480003,-4210.75,-8.206809854213768
37047,2361.5,4208.0,26446,8.92951675111548,15.911669061483778,-1846.5,-6.982152310368297
37049,5287.0,7758.0,53065,9.963252614717799,14.619805898426458,-2471.0,-4.656553283708659
37051,21117.25,15008.0,147150,14.350832483860007,10.1991165477404,6109.25,4.151715936119606
37053,1048.75,2914.25,16147,6.495014553787081,18.04824425589893,-1865.5,-11.553229702111848
37055,2484.0,3484.5,24232,10.250907890392869,14.379745790689997,-1000.5,-4.128837900297128
37057,5659.0,16164.5,88514,6.393338906839596,18.262082834353887,-10505.5,-11.868743927514291
37059,1678.25,4557.0,25311,6.630516376279088,18.00402986843665,-2878.75,-11.373513492157562
37061,2191.75,3448.25,22715,9.648910411622277,15.180497468633062,-1256.5,-5.5315870570107855
37063,36172.0,8114.75,179914,20.105161354869548,4.510349389152595,28057.25,15.594811965716953
37065,4022.25,2301.5,25477,15.787769360599757,9.03363818345959,1720.75,6.754131177140167
37067,28258.25,21266.0,201270,14.039971182988026,10.565906493764595,6992.25,3.4740646892234306
37069,3969.75,5225.25,37351,10.628229498540868,13.989585285534524,-1255.5,-3.3613557869936557
37071,10239.75,18258.25,115498,8.865737934856014,15.808282394500338,-8018.5,-6.942544459644324
37073,636.5,841.75,5971,10.6598559705242,14.097303634232121,-205.25,-3.437447663707921
37075,226.25,927.5,4665,4.84994640943194,19.882100750267952,-701.25,-15.032154340836012
37077,3641.25,4161.75,31598,11.523672384328123,13.170928539780999,-520.5,-1.647256155452876
37079,958.0,1218.5,8753,10.944818919227693,13.920941391522906,-260.5,-2.976122472295213
37081,43271.5,26823.5,284486,15.210414572246085,9.428759235955372,16448.0,5.781655336290713
37083,3886.25,2520.0,25759,15.08695989751155,9.782988470049304,1366.25,5.303971427462246
37085,5523.25,8794.25,58293,9.474979843205874,15.086288233578646,-3271.0,-5.611308390372772
37087,3286.0,5708.5,36542,8.992392315691532,15.621750314706365,-2422.5,-6.629357999014832
37089,6802.75,10008.0,68371,9.949759400915593,14.637785025815038,-3205.25,-4.688025624899446
37091,1774.25,869.75,10634,16.684690615008464,8.178954297536205,904.5,8.505736317472259
37093,2951.0,2363.25,21639,13.637413928554924,10.92125329266602,587.75,2.7161606358889046
37095,261.5,354.5,2492,10.493579454253611,14.225521669341894,-93.0,-3.7319422150882833
37097,8472.0,16752.5,102371,8.275781227105332,16.364497758154165,-8280.5,-8.088716531048833
37099,2397.75,2839.0,21428,11.189798394623857,13.24901997386597,-441.25,-2.059221579242113
37101,10314.25,17088.25,111357,9.262327469310415,15.345465484881956,-6774.0,-6.08313801557154
37103,549.25,820.0,5525,9.941176470588236,14.841628959276019,-270.75,-4.900452488687783
37105,3035.75,4117.25,29008,10.465216492002206,14.193498345284059,-1081.5,-3.728281853281853
37107,3401.25,3647.5,28409,11.972438311802598,12.839241085571475,-246.25,-0.8668027737688764
37109,3318.5,9085.25,50217,6.608319891670152,18.091980803313618,-5766.75,-11.483660911643465
37111,1458.0,4220.75,23003,6.338303699517454,18.348693648654525,-2762.75,-12.010389949137071
37113,1557.5,3552.75,20743,7.508557103601215,17.127464686882323,-1995.25,-9.618907583281107
37115,1225.25,1994.75,13076,9.370220250841236,15.255047415111655,-769.5,-5.884827164270419
37117,1477.75,1633.0,12540,11.784290271132376,13.022328548644339,-155.25,-1.2380382775119632
37119,94526.75,44802.75,567053,16.66982627726156,7.90098103704592,49724.0,8.76884524021564
37121,466.75,1772.5,9041,5.162592633558234,19.605132175644286,-1305.75,-14.442539542086053
37123,1081.75,2102.75,12849,8.418943108413107,16.365086777181105,-1021.0,-7.9461436687679985
37125,5194.75,9191.0,58339,8.90442071341641,15.754469565813606,-3996.25,-6.850048852397196
37127,6486.75,6456.75,52271,12.40984484704712,12.35245164622831,30.0,0.05739320081880983
37129,16534.5,15832.75,131830,12.542289311992718,12.009974967761512,701.75,0.5323143442312066
37131,1517.25,997.25,10110,15.007418397626113,9.863996043521267,520.0,5.143422354104846
37133,6066.5,11519.5,72235,8.398283380632657,15.947255485567938,-5453.0,-7.548972104935281
37135,15898.5,5044.0,84997,18.704777815687613,5.934327093897432,10854.5,12.770450721790182
37137,678.25,1212.25,7631,8.888088061852969,15.885860306643952,-534.0,-6.997772244790983
37139,2458.0,2442.5,19897,12.353621148916922,12.27571995778258,15.5,0.07790119113434102
37141,2930.75,5489.0,34169,8.577219116743247,16.06426878164418,-2558.25,-7.487049664900933
37143,623.0,1225.75,7484,8.324425440940674,16.378273650454304,-602.75,-8.05384820951363
37145,2116.25,3296.0,21894,9.665890198227824,15.054352790718918,-1179.75,-5.388462592491093
37147,11813.0,9745.5,87573,13.489317483699313,11.128429995546572,2067.5,2.3608874881527413
37149,1129.5,1922.25,12358,9.139828451205696,15.554701407994822,-792.75,-6.414872956789125
37151,3904.5,14223.5,73316,5.325576954552894,19.40026733591576,-10319.0,-14.074690381362867
37153,2188.5,2957.5,20763,10.540384337523479,14.244088041227183,-769.0,-3.703703703703704
37155,4755.0,6951.5,47188,10.076714418920064,14.731499533779775,-2196.5,-4.6547851148597115
37157,3998.0,7825.25,47809,8.362442217992427,16.367734108640633,-3827.25,-8.005291890648206
37159,5778.5,12324.25,73408,7.871757846556234,16.788701503923278,-6545.75,-8.916943657367044
37161,2283.75,6222.75,34429,6.633216184030904,18.074152603909496,-3939.0,-11.440936419878593
37163,2741.5,4352.75,28618,9.579635194632749,15.209832972255224,-1611.25,-5.630197777622476
37165,1796.5,1868.25,14775,12.159052453468696,12.644670050761421,-71.75,-0.485617597292725
37167,2032.25,6364.5,33939,5.987948967264798,18.75276230884823,-4332.25,-12.76481334158343
37169,1321.5,5035.5,25701,5.141823275358935,19.592622855141823,-3714.0,-14.450799579782888
37171,2180.25,6884.5,36638,5.950788798515203,18.790599923576615,-4704.25,-12.839811125061413
37173,695.0,1040.25,7068,9.833050367855122,14.71774193548387,-345.25,-4.884691567628748
37175,2111.0,2909.0,20404,10.346010586159576,14.257008429719663,-798.0,-3.9109978435600876
37177,189.5,261.0,1817,10.42927903137039,14.364336818932307,-71.5,-3.9350577875619166
37179,12181.25,20095.5,131011,9.297883383837998,15.338788346016747,-7914.25,-6.0409049621787485
37181,3107.75,2097.75,20999,14.799514262583932,9.989761417210344,1010.0,4.809752845373588
37183,98334.0,56549.25,631830,15.563363562983714,8.95007359574569,41784.75,6.613289967238023
37185,1600.0,938.0,10293,15.544544836296513,9.11298941027883,662.0,6.431555426017683
37187,849.0,695.25,6205,13.682514101531023,11.20467365028203,153.75,2.4778404512489924
37189,4280.5,3612.75,32220,13.285226567349472,11.212756052141527,667.75,2.072470515207945
37191,6053.75,7677.25,55537,10.900390730503988,13.823667104813008,-1623.5,-2.9232763743090207
37193,1877.75,6898.0,35466,5.294507415552924,19.449613714543506,-5020.25,-14.155106298990582
37195,5188.5,4895.25,40735,12.737203878728366,12.01730698416595,293.25,0.7198968945624156
37197,940.75,3983.25,19923,4.721929428298951,19.993223912061435,-3042.5,-15.271294483762484
37199,922.0,1879.0,11352,8.121916842847076,16.55214940098661,-957.0,-8.430232558139535
38001,258.0,981.0,1269,20.33096926713948,77.30496453900709,-723.0,-56.97399527186761
38003,1820.0,3568.0,5565,32.704402515723274,64.11500449236298,-1748.0,-31.41060197663971
38005,822.0,1094.0,1961,41.917389087200405,55.787863335033144,-272.0,-13.870474247832739
38007,72.0,541.0,635,11.338582677165354,85.19685039370079,-469.0,-73.85826771653544
38009,821.0,2575.0,3471,23.653125900316912,74.18611351195621,-1754.0,-50.5329876116393
38011,228.0,1395.0,1657,13.75980687990344,84.18829209414605,-1167.0,-70.42848521424261
38013,137.0,994.0,1155,11.86147186147186,86.06060606060606,-857.0,-74.1991341991342
38015,14348.0,34744.0,50753,28.27025003448072,68.45703702244202,-20396.0,-40.1867869879613
38017,40311.0,42619.0,86053,46.844386598956454,49.52645462679976,-2308.0,-2.6820680278433073
38019,474.0,1499.0,2020,23.465346534653467,74.20792079207921,-1025.0,-50.742574257425744
38021,608.0,1742.0,2424,25.082508250825082,71.86468646864687,-1134.0,-46.78217821782178
38023,265.0,904.0,1202,22.04658901830283,75.20798668885192,-639.0,-53.16139767054909
38025,342.0,1951.0,2338,14.627887082976903,83.44739093242087,-1609.0,-68.81950384944398
38027,383.0,854.0,1261,30.37272006344171,67.72402854877082,-471.0,-37.351308485329106
38029,237.0,1738.0,2009,11.796913887506221,86.51070184171229,-1501.0,-74.71378795420607
38031,373.0,1362.0,1778,20.97862767154106,76.6029246344207,-989.0,-55.62429696287964
38033,137.0,871.0,1026,13.352826510721247,84.89278752436647,-734.0,-71.53996101364523
38035,12880.0,16987.0,30970,41.58863416209235,54.84985469809493,-4107.0,-13.261220536002583
38037,207.0,1145.0,1381,14.98913830557567,82.91093410572049,-938.0,-67.92179580014482
38039,308.0,907.0,1250,24.64,72.56,-599.0,-47.92
38041,196.0,1091.0,1312,14.939024390243903,83.15548780487805,-895.0,-68.21646341463415
38043,221.0,1215.0,1460,15.136986301369863,83.21917808219177,-994.0,-68.08219178082192
38045,527.0,1645.0,2219,23.749436683190627,74.13249211356467,-1118.0,-50.38305543037404
38047,128.0,930.0,1076,11.895910780669144,86.43122676579925,-802.0,-74.53531598513011
38049,564.0,2364.0,3003,18.781218781218783,78.72127872127872,-1800.0,-59.94005994005994
38051,261.0,1153.0,1455,17.938144329896907,79.24398625429554,-892.0,-61.30584192439863
38053,814.0,4482.0,5419,15.02122162760657,82.70898689795165,-3668.0,-67.68776527034508
38055,1230.0,4198.0,5536,22.21820809248555,75.83092485549133,-2968.0,-53.61271676300578
38057,704.0,3856.0,4675,15.058823529411764,82.4812834224599,-3152.0,-67.42245989304813
38059,3872.0,12243.0,16619,23.29863409350743,73.66869246043684,-8371.0,-50.37005836692941
38061,1256.0,2824.0,4165,30.15606242496999,67.8031212484994,-1568.0,-37.647058823529406
38063,586.0,1141.0,1777,32.976927405740014,64.20934158694429,-555.0,-31.232414181204277
38065,129.0,918.0,1066,12.101313320825517,86.11632270168856,-789.0,-74.01500938086305
38067,786.0,2460.0,3331,23.596517562293606,73.85169618733113,-1674.0,-50.25517862503752
38069,497.0,1585.0,2128,23.355263157894736,74.48308270676692,-1088.0,-51.12781954887218
38071,1639.0,3577.0,5372,30.51005212211467,66.58600148920327,-1938.0,-36.0759493670886
